 time            v(uio_in_0)     v(analog_0)     v(analog_1)     v(analog_2)    
 1.15756034e-03  1.50000000e+00  7.58360154e-01  3.54406698e-01  2.76838761e-06 
 1.15856034e-03  1.50000000e+00  7.58394465e-01  3.54035536e-01  2.76838761e-06 
 1.15956034e-03  1.50000000e+00  7.58428445e-01  3.53669529e-01  2.76838761e-06 
 1.16056034e-03  1.50000000e+00  7.58462092e-01  3.53308636e-01  2.76838761e-06 
 1.16156034e-03  1.50000000e+00  7.58495404e-01  3.52952813e-01  2.76838761e-06 
 1.16256034e-03  1.50000000e+00  7.58528382e-01  3.52602019e-01  2.76838761e-06 
 1.16356034e-03  1.50000000e+00  7.58561023e-01  3.52256212e-01  2.76838761e-06 
 1.16456034e-03  1.50000000e+00  7.58593325e-01  3.51915352e-01  2.76838761e-06 
 1.16556034e-03  1.50000000e+00  7.58625289e-01  3.51579401e-01  2.76838761e-06 
 1.16656034e-03  1.50000000e+00  7.58656912e-01  3.51248319e-01  2.76838761e-06 
 1.16756034e-03  1.50000000e+00  7.58688193e-01  3.50922070e-01  2.76838761e-06 
 1.16856034e-03  1.50000000e+00  7.58719131e-01  3.50600615e-01  2.76838761e-06 
 1.16956034e-03  1.50000000e+00  7.58749725e-01  3.50283920e-01  2.76838761e-06 
 1.17056034e-03  1.50000000e+00  7.58779974e-01  3.49971948e-01  2.76838761e-06 
 1.17156034e-03  1.50000000e+00  7.58809875e-01  3.49664666e-01  2.76838761e-06 
 1.17256034e-03  1.50000000e+00  7.58839430e-01  3.49362039e-01  2.76838761e-06 
 1.17356034e-03  1.50000000e+00  7.58868635e-01  3.49064033e-01  2.76838761e-06 
 1.17456034e-03  1.50000000e+00  7.58897490e-01  3.48770618e-01  2.76838761e-06 
 1.17556034e-03  1.50000000e+00  7.58925994e-01  3.48481760e-01  2.76838761e-06 
 1.17656034e-03  1.50000000e+00  7.58954145e-01  3.48197429e-01  2.76838761e-06 
 1.17756034e-03  1.50000000e+00  7.58981943e-01  3.47917594e-01  2.76838761e-06 
 1.17856034e-03  1.50000000e+00  7.59009386e-01  3.47642226e-01  2.76838761e-06 
 1.17956034e-03  1.50000000e+00  7.59036474e-01  3.47371295e-01  2.76838761e-06 
 1.18056034e-03  1.50000000e+00  7.59063205e-01  3.47104772e-01  2.76838761e-06 
 1.18156034e-03  1.50000000e+00  7.59089578e-01  3.46842631e-01  2.76838761e-06 
 1.18256034e-03  1.50000000e+00  7.59115592e-01  3.46584844e-01  2.76838761e-06 
 1.18356034e-03  1.50000000e+00  7.59141247e-01  3.46331383e-01  2.76838761e-06 
 1.18456034e-03  1.50000000e+00  7.59166540e-01  3.46082224e-01  2.76838761e-06 
 1.18556034e-03  1.50000000e+00  7.59191472e-01  3.45837339e-01  2.76838761e-06 
 1.18656034e-03  1.50000000e+00  7.59216040e-01  3.45596705e-01  2.76838761e-06 
 1.18756034e-03  1.50000000e+00  7.59240245e-01  3.45360297e-01  2.76838761e-06 
 1.18856034e-03  1.50000000e+00  7.59264086e-01  3.45128092e-01  2.76838761e-06 
 1.18956034e-03  1.50000000e+00  7.59287560e-01  3.44900065e-01  2.76838761e-06 
 1.19056034e-03  1.50000000e+00  7.59310668e-01  3.44676194e-01  2.76838761e-06 
 1.19156034e-03  1.50000000e+00  7.59333408e-01  3.44456457e-01  2.76838761e-06 
 1.19256034e-03  1.50000000e+00  7.59355780e-01  3.44240832e-01  2.76838761e-06 
 1.19356034e-03  1.50000000e+00  7.59377782e-01  3.44029298e-01  2.76838761e-06 
 1.19456034e-03  1.50000000e+00  7.59399414e-01  3.43821834e-01  2.76838761e-06 
 1.19556034e-03  1.50000000e+00  7.59420675e-01  3.43618421e-01  2.76838761e-06 
 1.19656034e-03  1.50000000e+00  7.59441564e-01  3.43419037e-01  2.76838761e-06 
 1.19756034e-03  1.50000000e+00  7.59462081e-01  3.43223664e-01  2.76838761e-06 
 1.19856034e-03  1.50000000e+00  7.59482224e-01  3.43032283e-01  2.76838761e-06 
 1.19956034e-03  1.50000000e+00  7.59501992e-01  3.42844877e-01  2.76838761e-06 
 1.20056034e-03  1.50000000e+00  7.59521386e-01  3.42661425e-01  2.76838761e-06 
 1.20156034e-03  1.50000000e+00  7.59540403e-01  3.42481913e-01  2.76838761e-06 
 1.20256034e-03  1.50000000e+00  7.59559044e-01  3.42306322e-01  2.76838761e-06 
 1.20356034e-03  1.50000000e+00  7.59577308e-01  3.42134636e-01  2.76838761e-06 
 1.20456034e-03  1.50000000e+00  7.59595193e-01  3.41966838e-01  2.76838761e-06 
 1.20556034e-03  1.50000000e+00  7.59612700e-01  3.41802914e-01  2.76838761e-06 
 1.20656034e-03  1.50000000e+00  7.59629827e-01  3.41642847e-01  2.76838761e-06 
 1.20756034e-03  1.50000000e+00  7.59646574e-01  3.41486623e-01  2.76838761e-06 
 1.20856034e-03  1.50000000e+00  7.59662940e-01  3.41334228e-01  2.76838761e-06 
 1.20956034e-03  1.50000000e+00  7.59678925e-01  3.41185648e-01  2.76838761e-06 
 1.21056034e-03  1.50000000e+00  7.59694527e-01  3.41040868e-01  2.76838761e-06 
 1.21156034e-03  1.50000000e+00  7.59709747e-01  3.40899875e-01  2.76838761e-06 
 1.21256034e-03  1.50000000e+00  7.59724583e-01  3.40762657e-01  2.76838761e-06 
 1.21356034e-03  1.50000000e+00  7.59739036e-01  3.40629202e-01  2.76838761e-06 
 1.21456034e-03  1.50000000e+00  7.59753104e-01  3.40499496e-01  2.76838761e-06 
 1.21556034e-03  1.50000000e+00  7.59766787e-01  3.40373529e-01  2.76838761e-06 
 1.21656034e-03  1.50000000e+00  7.59780085e-01  3.40251289e-01  2.76838761e-06 
 1.21756034e-03  1.50000000e+00  7.59792996e-01  3.40132764e-01  2.76838761e-06 
 1.21856034e-03  1.50000000e+00  7.59805521e-01  3.40017945e-01  2.76838761e-06 
 1.21956034e-03  1.50000000e+00  7.59817659e-01  3.39906821e-01  2.76838761e-06 
 1.22056034e-03  1.50000000e+00  7.59829409e-01  3.39799382e-01  2.76838761e-06 
 1.22156034e-03  1.50000000e+00  7.59840771e-01  3.39695619e-01  2.76838761e-06 
 1.22256034e-03  1.50000000e+00  7.59851744e-01  3.39595523e-01  2.76838761e-06 
 1.22356034e-03  1.50000000e+00  7.59862329e-01  3.39499083e-01  2.76838761e-06 
 1.22456034e-03  1.50000000e+00  7.59872524e-01  3.39406293e-01  2.76838761e-06 
 1.22556034e-03  1.50000000e+00  7.59882330e-01  3.39317144e-01  2.76838761e-06 
 1.22656034e-03  1.50000000e+00  7.59891745e-01  3.39231627e-01  2.76838761e-06 
 1.22756034e-03  1.50000000e+00  7.59900770e-01  3.39149736e-01  2.76838761e-06 
 1.22856034e-03  1.50000000e+00  7.59909404e-01  3.39071464e-01  2.76838761e-06 
 1.22956034e-03  1.50000000e+00  7.59917647e-01  3.38996803e-01  2.76838761e-06 
 1.23056034e-03  1.50000000e+00  7.59925498e-01  3.38925746e-01  2.76838761e-06 
 1.23156034e-03  1.50000000e+00  7.59932958e-01  3.38858289e-01  2.76838761e-06 
 1.23256034e-03  1.50000000e+00  7.59940025e-01  3.38794424e-01  2.76838761e-06 
 1.23356034e-03  1.50000000e+00  7.59946700e-01  3.38734147e-01  2.76838761e-06 
 1.23456034e-03  1.50000000e+00  7.59952982e-01  3.38677452e-01  2.76838761e-06 
 1.23556034e-03  1.50000000e+00  7.59958871e-01  3.38624334e-01  2.76838761e-06 
 1.23656034e-03  1.50000000e+00  7.59964367e-01  3.38574789e-01  2.76838761e-06 
 1.23756034e-03  1.50000000e+00  7.59969470e-01  3.38528812e-01  2.76838761e-06 
 1.23856034e-03  1.50000000e+00  7.59974179e-01  3.38486399e-01  2.76838761e-06 
 1.23956034e-03  1.50000000e+00  7.59978495e-01  3.38447547e-01  2.76838761e-06 
 1.24056034e-03  1.50000000e+00  7.59982416e-01  3.38412253e-01  2.76838761e-06 
 1.24156034e-03  1.50000000e+00  7.59985943e-01  3.38380512e-01  2.76838761e-06 
 1.24256034e-03  1.50000000e+00  7.59989077e-01  3.38352324e-01  2.76838761e-06 
 1.24356034e-03  1.50000000e+00  7.59991815e-01  3.38327684e-01  2.76838761e-06 
 1.24456034e-03  1.50000000e+00  7.59994160e-01  3.38306591e-01  2.76838761e-06 
 1.24556034e-03  1.50000000e+00  7.59996110e-01  3.38289044e-01  2.76838761e-06 
 1.24656034e-03  1.50000000e+00  7.59997665e-01  3.38275040e-01  2.76838761e-06 
 1.24756034e-03  1.50000000e+00  7.59998825e-01  3.38264579e-01  2.76838761e-06 
 1.24856034e-03  1.50000000e+00  7.59999591e-01  3.38257659e-01  2.76838761e-06 
 1.24956034e-03  1.50000000e+00  7.59999962e-01  3.38254280e-01  2.76838761e-06 
 1.25056034e-03  1.50000000e+00  7.59999938e-01  3.38254443e-01  2.76838761e-06 
 1.25156034e-03  1.50000000e+00  7.59999519e-01  3.38258145e-01  2.76838761e-06 
 1.25256034e-03  1.50000000e+00  7.59998706e-01  3.38265389e-01  2.76838761e-06 
 1.25356034e-03  1.50000000e+00  7.59997498e-01  3.38276174e-01  2.76838761e-06 
 1.25456034e-03  1.50000000e+00  7.59995895e-01  3.38290502e-01  2.76838761e-06 
 1.25556034e-03  1.50000000e+00  7.59993898e-01  3.38308374e-01  2.76838761e-06 
 1.25656034e-03  1.50000000e+00  7.59991506e-01  3.38329791e-01  2.76838761e-06 
 1.25756034e-03  1.50000000e+00  7.59988719e-01  3.38354755e-01  2.76838761e-06 
 1.25856034e-03  1.50000000e+00  7.59985539e-01  3.38383268e-01  2.76838761e-06 
 1.25956034e-03  1.50000000e+00  7.59981964e-01  3.38415333e-01  2.76838761e-06 
 1.26056034e-03  1.50000000e+00  7.59977995e-01  3.38450953e-01  2.76838761e-06 
 1.26156034e-03  1.50000000e+00  7.59973632e-01  3.38490130e-01  2.76838761e-06 
 1.26256034e-03  1.50000000e+00  7.59968875e-01  3.38532868e-01  2.76838761e-06 
 1.26356034e-03  1.50000000e+00  7.59963725e-01  3.38579170e-01  2.76838761e-06 
 1.26456034e-03  1.50000000e+00  7.59958181e-01  3.38629041e-01  2.76838761e-06 
 1.26556034e-03  1.50000000e+00  7.59952245e-01  3.38682485e-01  2.76838761e-06 
 1.26656034e-03  1.50000000e+00  7.59945915e-01  3.38739506e-01  2.76838761e-06 
 1.26756034e-03  1.50000000e+00  7.59939193e-01  3.38800110e-01  2.76838761e-06 
 1.26856034e-03  1.50000000e+00  7.59932078e-01  3.38864301e-01  2.76838761e-06 
 1.26956034e-03  1.50000000e+00  7.59924571e-01  3.38932085e-01  2.76838761e-06 
 1.27056034e-03  1.50000000e+00  7.59916673e-01  3.39003469e-01  2.76838761e-06 
 1.27156034e-03  1.50000000e+00  7.59908383e-01  3.39078457e-01  2.76838761e-06 
 1.27256034e-03  1.50000000e+00  7.59899702e-01  3.39157058e-01  2.76838761e-06 
 1.27356034e-03  1.50000000e+00  7.59890630e-01  3.39239277e-01  2.76838761e-06 
 1.27456034e-03  1.50000000e+00  7.59881167e-01  3.39325122e-01  2.76838761e-06 
 1.27556034e-03  1.50000000e+00  7.59871315e-01  3.39414601e-01  2.76838761e-06 
 1.27656034e-03  1.50000000e+00  7.59861072e-01  3.39507721e-01  2.76838761e-06 
 1.27756034e-03  1.50000000e+00  7.59850441e-01  3.39604490e-01  2.76838761e-06 
 1.27856034e-03  1.50000000e+00  7.59839420e-01  3.39704917e-01  2.76838761e-06 
 1.27956034e-03  1.50000000e+00  7.59828011e-01  3.39809011e-01  2.76838761e-06 
 1.28056034e-03  1.50000000e+00  7.59816215e-01  3.39916781e-01  2.76838761e-06 
 1.28156034e-03  1.50000000e+00  7.59804030e-01  3.40028237e-01  2.76838761e-06 
 1.28256034e-03  1.50000000e+00  7.59791459e-01  3.40143388e-01  2.76838761e-06 
 1.28356034e-03  1.50000000e+00  7.59778501e-01  3.40262245e-01  2.76838761e-06 
 1.28456034e-03  1.50000000e+00  7.59765157e-01  3.40384819e-01  2.76838761e-06 
 1.28556034e-03  1.50000000e+00  7.59751427e-01  3.40511120e-01  2.76838761e-06 
 1.28656034e-03  1.50000000e+00  7.59737312e-01  3.40641161e-01  2.76838761e-06 
 1.28756034e-03  1.50000000e+00  7.59722814e-01  3.40774952e-01  2.76838761e-06 
 1.28856034e-03  1.50000000e+00  7.59707931e-01  3.40912505e-01  2.76838761e-06 
 1.28956034e-03  1.50000000e+00  7.59692665e-01  3.41053834e-01  2.76838761e-06 
 1.29056034e-03  1.50000000e+00  7.59677016e-01  3.41198951e-01  2.76838761e-06 
 1.29156034e-03  1.50000000e+00  7.59660985e-01  3.41347870e-01  2.76838761e-06 
 1.29256034e-03  1.50000000e+00  7.59644573e-01  3.41500603e-01  2.76838761e-06 
 1.29356034e-03  1.50000000e+00  7.59627780e-01  3.41657166e-01  2.76838761e-06 
 1.29456034e-03  1.50000000e+00  7.59610607e-01  3.41817573e-01  2.76838761e-06 
 1.29556034e-03  1.50000000e+00  7.59593055e-01  3.41981838e-01  2.76838761e-06 
 1.29656034e-03  1.50000000e+00  7.59575124e-01  3.42149977e-01  2.76838761e-06 
 1.29756034e-03  1.50000000e+00  7.59556815e-01  3.42322005e-01  2.76838761e-06 
 1.29856034e-03  1.50000000e+00  7.59538128e-01  3.42497939e-01  2.76838761e-06 
 1.29956034e-03  1.50000000e+00  7.59519065e-01  3.42677796e-01  2.76838761e-06 
 1.30056034e-03  1.50000000e+00  7.59499627e-01  3.42861591e-01  2.76838761e-06 
 1.30156034e-03  1.50000000e+00  7.59479813e-01  3.43049344e-01  2.76838761e-06 
 1.30256034e-03  1.50000000e+00  7.59459625e-01  3.43241071e-01  2.76838761e-06 
 1.30356034e-03  1.50000000e+00  7.59439063e-01  3.43436791e-01  2.76838761e-06 
 1.30456034e-03  1.50000000e+00  7.59418129e-01  3.43636522e-01  2.76838761e-06 
 1.30556034e-03  1.50000000e+00  7.59396823e-01  3.43840285e-01  2.76838761e-06 
 1.30656034e-03  1.50000000e+00  7.59375147e-01  3.44048099e-01  2.76838761e-06 
 1.30756034e-03  1.50000000e+00  7.59353100e-01  3.44259984e-01  2.76838761e-06 
 1.30856034e-03  1.50000000e+00  7.59330683e-01  3.44475961e-01  2.76838761e-06 
 1.30956034e-03  1.50000000e+00  7.59307899e-01  3.44696051e-01  2.76838761e-06 
 1.31056034e-03  1.50000000e+00  7.59284747e-01  3.44920275e-01  2.76838761e-06 
 1.31156034e-03  1.50000000e+00  7.59261228e-01  3.45148657e-01  2.76838761e-06 
 1.31256034e-03  1.50000000e+00  7.59237344e-01  3.45381219e-01  2.76838761e-06 
 1.31356034e-03  1.50000000e+00  7.59213095e-01  3.45617984e-01  2.76838761e-06 
 1.31456034e-03  1.50000000e+00  7.59188482e-01  3.45858976e-01  2.76838761e-06 
 1.31556034e-03  1.50000000e+00  7.59163507e-01  3.46104220e-01  2.76838761e-06 
 1.31656034e-03  1.50000000e+00  7.59138170e-01  3.46353740e-01  2.76838761e-06 
 1.31756034e-03  1.50000000e+00  7.59112472e-01  3.46607562e-01  2.76838761e-06 
 1.31856034e-03  1.50000000e+00  7.59086414e-01  3.46865712e-01  2.76838761e-06 
 1.31956034e-03  1.50000000e+00  7.59059998e-01  3.47128217e-01  2.76838761e-06 
 1.32056034e-03  1.50000000e+00  7.59033224e-01  3.47395104e-01  2.76838761e-06 
 1.32156034e-03  1.50000000e+00  7.59006093e-01  3.47666401e-01  2.76838761e-06 
 1.32256034e-03  1.50000000e+00  7.58978607e-01  3.47942137e-01  2.76838761e-06 
 1.32356034e-03  1.50000000e+00  7.58950767e-01  3.48222340e-01  2.76838761e-06 
 1.32456034e-03  1.50000000e+00  7.58922573e-01  3.48507041e-01  2.76838761e-06 
 1.32556034e-03  1.50000000e+00  7.58894026e-01  3.48796271e-01  2.76838761e-06 
 1.32656034e-03  1.50000000e+00  7.58865129e-01  3.49090059e-01  2.76838761e-06 
 1.32756034e-03  1.50000000e+00  7.58835882e-01  3.49388438e-01  2.76838761e-06 
 1.32856034e-03  1.50000000e+00  7.58806286e-01  3.49691440e-01  2.76838761e-06 
 1.32956034e-03  1.50000000e+00  7.58776342e-01  3.49999099e-01  2.76838761e-06 
 1.33056034e-03  1.50000000e+00  7.58746051e-01  3.50311449e-01  2.76838761e-06 
 1.33156034e-03  1.50000000e+00  7.58715416e-01  3.50628523e-01  2.76838761e-06 
 1.33256034e-03  1.50000000e+00  7.58684436e-01  3.50950358e-01  2.76838761e-06 
 1.33356034e-03  1.50000000e+00  7.58653114e-01  3.51276990e-01  2.76838761e-06 
 1.33456034e-03  1.50000000e+00  7.58621450e-01  3.51608455e-01  2.76838761e-06 
 1.33556034e-03  1.50000000e+00  7.58589445e-01  3.51944791e-01  2.76838761e-06 
 1.33656034e-03  1.50000000e+00  7.58557102e-01  3.52286037e-01  2.76838761e-06 
 1.33756034e-03  1.50000000e+00  7.58524420e-01  3.52632232e-01  2.76838761e-06 
 1.33856034e-03  1.50000000e+00  7.58491402e-01  3.52983415e-01  2.76838761e-06 
 1.33956034e-03  1.50000000e+00  7.58458049e-01  3.53339629e-01  2.76838761e-06 
 1.34056034e-03  1.50000000e+00  7.58424362e-01  3.53700914e-01  2.76838761e-06 
 1.34156034e-03  1.50000000e+00  7.58390343e-01  3.54067314e-01  2.76838761e-06 
 1.34256034e-03  1.50000000e+00  7.58355992e-01  3.54438872e-01  2.76838761e-06 
 1.34356034e-03  1.50000000e+00  7.58321311e-01  3.54815632e-01  2.76838761e-06 
 1.34456034e-03  1.50000000e+00  7.58286302e-01  3.55197640e-01  2.76838761e-06 
 1.34556034e-03  1.50000000e+00  7.58250965e-01  3.55584943e-01  2.76838761e-06 
 1.34656034e-03  1.50000000e+00  7.58215303e-01  3.55977587e-01  2.76838761e-06 
 1.34756034e-03  1.50000000e+00  7.58179317e-01  3.56375621e-01  2.76838761e-06 
 1.34856034e-03  1.50000000e+00  7.58143007e-01  3.56779094e-01  2.76838761e-06 
 1.34956034e-03  1.50000000e+00  7.58106377e-01  3.57188056e-01  2.76838761e-06 
 1.35056034e-03  1.50000000e+00  7.58069426e-01  3.57602560e-01  2.76838761e-06 
 1.35156034e-03  1.50000000e+00  7.58032156e-01  3.58022657e-01  2.76838761e-06 
 1.35256034e-03  1.50000000e+00  7.57994570e-01  3.58448400e-01  2.76838761e-06 
 1.35356034e-03  1.50000000e+00  7.57956668e-01  3.58879845e-01  2.76838761e-06 
 1.35456034e-03  1.50000000e+00  7.57918451e-01  3.59317046e-01  2.76838761e-06 
 1.35556034e-03  1.50000000e+00  7.57879923e-01  3.59760062e-01  2.76838761e-06 
 1.35656034e-03  1.50000000e+00  7.57841083e-01  3.60208949e-01  2.76838761e-06 
 1.35756034e-03  1.50000000e+00  7.57801933e-01  3.60663768e-01  2.76838761e-06 
 1.35856034e-03  1.50000000e+00  7.57762476e-01  3.61124578e-01  2.76838761e-06 
 1.35956034e-03  1.50000000e+00  7.57722712e-01  3.61591441e-01  2.76838761e-06 
 1.36056034e-03  1.50000000e+00  7.57682643e-01  3.62064420e-01  2.76838761e-06 
 1.36156034e-03  1.50000000e+00  7.57642271e-01  3.62543579e-01  2.76838761e-06 
 1.36256034e-03  1.50000000e+00  7.57601597e-01  3.63028983e-01  2.76838761e-06 
 1.36356034e-03  1.50000000e+00  7.57560623e-01  3.63520700e-01  2.76838761e-06 
 1.36456034e-03  1.50000000e+00  7.57519351e-01  3.64018797e-01  2.76838761e-06 
 1.36556034e-03  1.50000000e+00  7.57477781e-01  3.64523343e-01  2.76838761e-06 
 1.36656034e-03  1.50000000e+00  7.57435917e-01  3.65034411e-01  2.76838761e-06 
 1.36756034e-03  1.50000000e+00  7.57393759e-01  3.65552071e-01  2.76838761e-06 
 1.36856034e-03  1.50000000e+00  7.57351309e-01  3.66076398e-01  2.76838761e-06 
 1.36956034e-03  1.50000000e+00  7.57308569e-01  3.66607467e-01  2.76838761e-06 
 1.37056034e-03  1.50000000e+00  7.57265540e-01  3.67145354e-01  2.76838761e-06 
 1.37156034e-03  1.50000000e+00  7.57222225e-01  3.67690138e-01  2.76838761e-06 
 1.37256034e-03  1.50000000e+00  7.57178624e-01  3.68241898e-01  2.76838761e-06 
 1.37356034e-03  1.50000000e+00  7.57134740e-01  3.68800715e-01  2.76838761e-06 
 1.37456034e-03  1.50000000e+00  7.57090575e-01  3.69366674e-01  2.76838761e-06 
 1.37556034e-03  1.50000000e+00  7.57046129e-01  3.69939857e-01  2.76838761e-06 
 1.37656034e-03  1.50000000e+00  7.57001405e-01  3.70520351e-01  2.76838761e-06 
 1.37756034e-03  1.50000000e+00  7.56956405e-01  3.71108244e-01  2.76838761e-06 
 1.37856034e-03  1.50000000e+00  7.56911130e-01  3.71703626e-01  2.76838761e-06 
 1.37956034e-03  1.50000000e+00  7.56865583e-01  3.72306587e-01  2.76838761e-06 
 1.38056034e-03  1.50000000e+00  7.56819764e-01  3.72917221e-01  2.76838761e-06 
 1.38156034e-03  1.50000000e+00  7.56773676e-01  3.73535621e-01  2.76838761e-06 
 1.38256034e-03  1.50000000e+00  7.56727321e-01  3.74161886e-01  2.76838761e-06 
 1.38356034e-03  1.50000000e+00  7.56680700e-01  3.74796112e-01  2.76838761e-06 
 1.38456034e-03  1.50000000e+00  7.56633815e-01  3.75438400e-01  2.76838761e-06 
 1.38556034e-03  1.50000000e+00  7.56586669e-01  3.76088852e-01  2.76838761e-06 
 1.38656034e-03  1.50000000e+00  7.56539262e-01  3.76747572e-01  2.76838761e-06 
 1.38756034e-03  1.50000000e+00  7.56491597e-01  3.77414665e-01  2.76838761e-06 
 1.38856034e-03  1.50000000e+00  7.56443676e-01  3.78090239e-01  2.76838761e-06 
 1.38956034e-03  1.50000000e+00  7.56395501e-01  3.78774403e-01  2.76838761e-06 
 1.39056034e-03  1.50000000e+00  7.56347073e-01  3.79467270e-01  2.76838761e-06 
 1.39156034e-03  1.50000000e+00  7.56298395e-01  3.80168952e-01  2.76838761e-06 
 1.39256034e-03  1.50000000e+00  7.56249467e-01  3.80879564e-01  2.76838761e-06 
 1.39356034e-03  1.50000000e+00  7.56200294e-01  3.81599225e-01  2.76838761e-06 
 1.39456034e-03  1.50000000e+00  7.56150875e-01  3.82328053e-01  2.76838761e-06 
 1.39556034e-03  1.50000000e+00  7.56101214e-01  3.83066169e-01  2.76838761e-06 
 1.39656034e-03  1.50000000e+00  7.56051311e-01  3.83813698e-01  2.76838761e-06 
 1.39756034e-03  1.50000000e+00  7.56001170e-01  3.84570764e-01  2.76838761e-06 
 1.39856034e-03  1.50000000e+00  7.55950792e-01  3.85337495e-01  2.76838761e-06 
 1.39956034e-03  1.50000000e+00  7.55900179e-01  3.86114019e-01  2.76838761e-06 
 1.40056034e-03  1.50000000e+00  7.55849333e-01  3.86900469e-01  2.76838761e-06 
 1.40156034e-03  1.50000000e+00  7.55798256e-01  3.87696978e-01  2.76838761e-06 
 1.40256034e-03  1.50000000e+00  7.55746950e-01  3.88503680e-01  2.76838761e-06 
 1.40356034e-03  1.50000000e+00  7.55695418e-01  3.89320713e-01  2.76838761e-06 
 1.40456034e-03  1.50000000e+00  7.55643660e-01  3.90148217e-01  2.76838761e-06 
 1.40556034e-03  1.50000000e+00  7.55591680e-01  3.90986332e-01  2.76838761e-06 
 1.40656034e-03  1.50000000e+00  7.55539479e-01  3.91835202e-01  2.76838761e-06 
 1.40756034e-03  1.50000000e+00  7.55487059e-01  3.92694970e-01  2.76838761e-06 
 1.40856034e-03  1.50000000e+00  7.55434423e-01  3.93565785e-01  2.76838761e-06 
 1.40956034e-03  1.50000000e+00  7.55381572e-01  3.94447793e-01  2.76838761e-06 
 1.41056034e-03  1.50000000e+00  7.55328509e-01  3.95341146e-01  2.76838761e-06 
 1.41156034e-03  1.50000000e+00  7.55275235e-01  3.96245996e-01  2.76838761e-06 
 1.41256034e-03  1.50000000e+00  7.55221753e-01  3.97162496e-01  2.76838761e-06 
 1.41356034e-03  1.50000000e+00  7.55168065e-01  3.98090800e-01  2.76838761e-06 
 1.41456034e-03  1.50000000e+00  7.55114173e-01  3.99031066e-01  2.76838761e-06 
 1.41556034e-03  1.50000000e+00  7.55060079e-01  3.99983452e-01  2.76838761e-06 
